http://example.org/nba/season_1990,http://example.org/nba/seasonLabel,1990-91
http://example.org/nba/season_1991,http://example.org/nba/seasonLabel,1991-92
http://example.org/nba/season_1992,http://example.org/nba/seasonLabel,1992-93
http://example.org/nba/season_1993,http://example.org/nba/seasonLabel,1993-94
http://example.org/nba/season_1994,http://example.org/nba/seasonLabel,1994-95
http://example.org/nba/season_1995,http://example.org/nba/seasonLabel,1995-96
http://example.org/nba/season_1996,http://example.org/nba/seasonLabel,1996-97
http://example.org/nba/season_1997,http://example.org/nba/seasonLabel,1997-98
http://example.org/nba/season_1998,http://example.org/nba/seasonLabel,1998-99
http://example.org/nba/season_1999,http://example.org/nba/seasonLabel,1999-00
http://example.org/nba/season_2000,http://example.org/nba/seasonLabel,2000-01
http://example.org/nba/season_2001,http://example.org/nba/seasonLabel,2001-02
http://example.org/nba/season_2002,http://example.org/nba/seasonLabel,2002-03
http://example.org/nba/season_2003,http://example.org/nba/seasonLabel,2003-04
http://example.org/nba/season_2004,http://example.org/nba/seasonLabel,2004-05
http://example.org/nba/season_2005,http://example.org/nba/seasonLabel,2005-06
http://example.org/nba/season_2006,http://example.org/nba/seasonLabel,2006-07
http://example.org/nba/season_2007,http://example.org/nba/seasonLabel,2007-08
http://example.org/nba/season_2008,http://example.org/nba/seasonLabel,2008-09
http://example.org/nba/season_2009,http://example.org/nba/seasonLabel,2009-10
http://example.org/nba/season_2010,http://example.org/nba/seasonLabel,2010-11
http://example.org/nba/season_2011,http://example.org/nba/seasonLabel,2011-12
http://example.org/nba/season_2012,http://example.org/nba/seasonLabel,2012-13
http://example.org/nba/season_2013,http://example.org/nba/seasonLabel,2013-14
http://example.org/nba/season_2014,http://example.org/nba/seasonLabel,2014-15
http://example.org/nba/season_2015,http://example.org/nba/seasonLabel,2015-16
http://example.org/nba/season_2016,http://example.org/nba/seasonLabel,2016-17
http://example.org/nba/season_2017,http://example.org/nba/seasonLabel,2017-18
http://example.org/nba/season_2018,http://example.org/nba/seasonLabel,2018-19
http://example.org/nba/season_2019,http://example.org/nba/seasonLabel,2019-20
http://example.org/nba/season_2020,http://example.org/nba/seasonLabel,2020-21
http://example.org/nba/season_2021,http://example.org/nba/seasonLabel,2021-22
http://example.org/nba/season_2022,http://example.org/nba/seasonLabel,2022-23
http://example.org/nba/seasonType_1,http://example.org/nba/seasonTypeName,Regular Season
http://example.org/nba/seasonType_2,http://example.org/nba/seasonTypeName,Playoffs
http://example.org/nba/seasonType_3,http://example.org/nba/seasonTypeName,In-Season Tournament
http://example.org/nba/team_1610612737,http://example.org/nba/teamName,Atlanta Hawks
http://example.org/nba/team_1610612737,http://example.org/nba/teamName,St. Louis Hawks
http://example.org/nba/team_1610612737,http://example.org/nba/teamName,Milwaukee Hawks
http://example.org/nba/team_1610612737,http://example.org/nba/acronym,STL
http://example.org/nba/team_1610612737,http://example.org/nba/acronym,MIH
http://example.org/nba/team_1610612737,http://example.org/nba/acronym,ATL
http://example.org/nba/team_1610612737,http://example.org/nba/city,Milwaukee
http://example.org/nba/team_1610612737,http://example.org/nba/city,nan
http://example.org/nba/team_1610612737,http://example.org/nba/city,Atlanta
http://example.org/nba/team_1610612737,http://example.org/nba/history,"The Atlanta Hawks are an American professional basketball team based in Atlanta. The Hawks compete in the National Basketball Association (NBA) as a member of the league's Eastern Conference Southeast Division. The team plays its home games at State Farm Arena.  The team's origins can be traced to the establishment of the Buffalo Bisons in 1946 in Buffalo, New York, a member of the National Basketball League (NBL) owned by Ben Kerner and Leo Ferris. After 38 days in Buffalo, the team moved to Moline, Illinois, where they were renamed the Tri-Cities Blackhawks. In 1949, they joined the NBA as part of the merger between the NBL and the Basketball Association of America (BAA), and briefly had Red Auerbach as coach. In 1951, Kerner moved the team to Milwaukee, where they changed their name to the Milwaukee Hawks. Kerner and the team moved again in 1955 to St. Louis, where they won their first (and thus far only) NBA Championship in 1958 and qualified to play in the NBA Finals in 1957, 1960 and 1961. The Hawks played the Boston Celtics in all four of their trips to the NBA Finals. The St. Louis Hawks moved to Atlanta on May 3, 1968, when Kerner sold the franchise to Thomas Cousins and former Georgia Governor Carl Sanders.  The Hawks currently own the second-longest drought (behind the Sacramento Kings) of not winning an NBA championship at 64 seasons. The franchise's lone NBA championship, as well as all four NBA Finals appearances, occurred when the team was based in St. Louis. Meanwhile, they went 48 years without advancing past the second round of the playoffs in any format, until finally breaking through in 2015. However, the Hawks are one of only four NBA teams that have qualified to play in the NBA playoffs in 10 consecutive seasons in the 21st century. They achieved this feat between 2008 and 2017."
http://example.org/nba/team_1610612737,http://example.org/nba/logo,https://cdn.nba.com/logos/nba/1610612737/global/L/logo.svg
http://example.org/nba/team_1610612737,http://example.org/nba/conference,http://example.org/nba/conference_1
http://example.org/nba/team_1610612737,http://example.org/nba/division,http://example.org/nba/division_5
